"日期","channel_name","国家地区","newUser","activeUser","payNum","payNumWeb","payUser","activePayUser","payRate","payUserNew","payRateNew","ARPU","ARPPU","onlineTimeMin","payNumNew","payUserNew2","payNum2"
"2024-07-05(五)","AppStore","印度","0","1","-","-","-","-","0%","0","0%","0","-","7.72","-","-","-"
"2024-07-05(五)","googleplay","埃及","0","1","-","-","-","-","0%","0","0%","0","-","47.63","-","-","-"
"2024-07-05(五)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","瑞典","1","3","-","-","-","0","0%","0","0%","0","-","116.81","-","-","-"
"2024-07-05(五)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","波兰","1","2","-","-","-","-","0%","0","0%","0","-","91.29","-","-","-"
"2024-07-05(五)","googleplay","危地马拉","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","土耳其","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","尼泊尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-05(五)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","巴哈马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","克罗地亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","阿尔及利亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","老挝","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","墨西哥","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","丹麦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","乌克兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","白俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","芬兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","玻利维亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","荷兰","0","1","-","-","-","-","0%","0","0%","0","-","64.05","-","-","-"
"2024-07-05(五)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-05(五)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","意大利","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","洪都拉斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-07-05(五)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","爱尔兰","-","1","0","0","0","0","0%","0","-","0","0","14.7","0","0","0"
"2024-07-05(五)","googleplay","南非","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-05(五)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","日本","4,396","33,509","23,507.96","0","1,486","7,170","4.43%","142","3.14%","0.7","15.82","76.54","1,737.27","302","4,785.98"
"2024-07-06(六)","googleplay","日本","2,983","9,884","9,085.43","0","564","2,086","5.71%","113","3.76%","0.92","16.11","81.41","1,469.86","154","2,054.21"
"2024-07-06(六)","AppStore","中国","41","155","351.73","0","7","22","4.52%","1","2.22%","2.27","50.25","109.21","0.99","1","0.99"
"2024-07-06(六)","googleplay","中国","15","39","14.95","0","3","5","7.69%","0","0%","0.38","4.98","92.97","0","0","0"
"2024-07-06(六)","AppStore","美国","6","28","74.94","0","2","7","7.14%","0","0%","2.68","37.47","55.95","0","0","0"
"2024-07-06(六)","googleplay","越南","1","8","-","-","-","-","0%","0","0%","0","-","87.43","-","-","-"
"2024-07-06(六)","googleplay","韩国","5","13","0","0","0","2","0%","0","0%","0","0","124.58","0","0","0"
"2024-07-06(六)","googleplay","泰国","3","5","0","0","0","0","0%","0","0%","0","0","110.32","0","0","0"
"2024-07-06(六)","AppStore","越南","2","15","6.98","0","1","2","6.67%","0","0%","0.47","6.98","91.77","0","0","0"
"2024-07-06(六)","googleplay","马来西亚","1","2","0","0","0","0","0%","0","0%","0","0","185.05","0","0","0"
"2024-07-06(六)","googleplay","美国","0","4","-","-","-","0","0%","0","0%","0","-","31.08","-","-","-"
"2024-07-06(六)","AppStore","加拿大","2","9","0","0","0","0","0%","0","0%","0","0","105.65","0","0","0"
"2024-07-06(六)","AppStore","泰国","3","7","0","0","0","1","0%","0","0%","0","0","91.56","0","0","0"
"2024-07-06(六)","AppStore","韩国","3","10","0.99","0","1","1","10%","1","33.33%","0.1","0.99","35.08","0.99","1","0.99"
"2024-07-06(六)","googleplay","印度尼西亚","2","4","0","0","0","1","0%","0","0%","0","-","69.81","0","0","0"
"2024-07-06(六)","AppStore","澳大利亚","1","7","0","0","0","0","0%","0","0%","0","0","109.6","0","0","0"
"2024-07-06(六)","googleplay","俄罗斯","0","2","-","-","-","-","0%","0","0%","0","-","21.79","-","-","-"
"2024-07-06(六)","AppStore","马来西亚","0","7","0","0","0","3","0%","0","0%","0","0","51.13","0","0","0"
"2024-07-06(六)","AppStore","英国","2","8","0","0","0","3","0%","0","0%","0","0","106.16","0","0","0"
"2024-07-06(六)","googleplay","墨西哥","0","1","0","0","0","0","0%","0","0%","0","0","26.18","0","0","0"
"2024-07-06(六)","googleplay","新加坡","0","2","-","-","-","-","0%","0","0%","0","-","34.11","-","-","-"
"2024-07-06(六)","googleplay","巴西","1","2","-","-","-","-","0%","0","0%","0","-","53.94","-","-","-"
"2024-07-06(六)","AppStore","新加坡","0","2","0","0","0","0","0%","0","0%","0","0","77.27","0","0","0"
"2024-07-06(六)","AppStore","菲律宾","0","3","-","-","-","1","0%","0","0%","0","-","28.36","-","-","-"
"2024-07-06(六)","googleplay","加拿大","1","1","-","-","-","-","0%","0","0%","0","-","28.82","-","-","-"
"2024-07-06(六)","AppStore","新西兰","0","1","-","-","-","-","0%","0","0%","0","-","73.33","-","-","-"
"2024-07-06(六)","googleplay","法国","1","2","-","-","-","-","0%","0","0%","0","-","36.09","-","-","-"
"2024-07-06(六)","googleplay","多米尼加共和国","0","1","-","-","-","-","0%","0","0%","0","-","18.92","-","-","-"
"2024-07-06(六)","googleplay","智利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","德国","0","1","-","-","-","-","0%","0","0%","0","-","9.45","-","-","-"
"2024-07-06(六)","AppStore","俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","阿根廷","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","德国","0","4","0","0","0","2","0%","0","0%","0","0","108.54","0","0","0"
"2024-07-06(六)","googleplay","菲律宾","1","3","0","0","0","0","0%","0","0%","0","0","105.86","0","0","0"
"2024-07-06(六)","AppStore","印度尼西亚","0","2","150.91","0","1","1","50%","0","0%","75.46","150.91","370.88","0","0","0"
"2024-07-06(六)","googleplay","秘鲁","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","澳大利亚","1","2","-","-","-","0","0%","0","0%","0","-","74.87","-","-","-"
"2024-07-06(六)","AppStore","巴西","0","1","0","0","0","0","0%","0","0%","0","0","36.2","0","0","0"
"2024-07-06(六)","googleplay","哥伦比亚","1","1","-","-","-","-","0%","0","0%","0","-","24.63","-","-","-"
"2024-07-06(六)","AppStore","法国","0","1","0","0","0","1","0%","0","0%","0","0","18.58","0","0","0"
"2024-07-06(六)","googleplay","厄瓜多尔","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","英国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","意大利","1","2","-","-","-","-","0%","0","0%","0","-","44.68","-","-","-"
"2024-07-06(六)","AppStore","荷兰","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","西班牙","1","1","-","-","-","-","0%","0","0%","0","-","172.98","-","-","-"
"2024-07-06(六)","googleplay","印度","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","阿根廷","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","瑞士","0","1","-","-","-","-","0%","0","0%","0","-","77.73","-","-","-"
"2024-07-06(六)","googleplay","比利时","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","西班牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","乌拉圭","1","1","-","-","-","-","0%","0","0%","0","-","101.83","-","-","-"
"2024-07-06(六)","AppStore","蒙古","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","印度","0","1","-","-","-","-","0%","0","0%","0","-","6.92","-","-","-"
"2024-07-06(六)","googleplay","埃及","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","巴拿马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","瑞典","0","1","-","-","-","0","0%","0","0%","0","-","126.17","-","-","-"
"2024-07-06(六)","googleplay","沙特阿拉伯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","波兰","0","1","-","-","-","-","0%","0","0%","0","-","175.23","-","-","-"
"2024-07-06(六)","googleplay","危地马拉","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","土耳其","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","多米尼加共和国","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","匈牙利","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","南非","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","尼泊尔","0","1","-","-","-","-","0%","0","0%","0","-","28.4","-","-","-"
"2024-07-06(六)","AppStore","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-06(六)","googleplay","波兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","巴拉圭","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","法属波利尼西亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","巴哈马","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","柬埔寨","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","克罗地亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","哥斯达黎加","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","阿尔及利亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","老挝","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","墨西哥","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","丹麦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","伊拉克","0","1","-","-","-","-","0%","0","0%","0","-","9.6","-","-","-"
"2024-07-06(六)","googleplay","乌克兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","白俄罗斯","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","芬兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","玻利维亚","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","摩洛哥","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","荷兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","以色列","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","摩尔多瓦","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","阿联酋","0","0","0","0","0","0","0%","0","0%","0","0","0","0","0","0"
"2024-07-06(六)","AppStore","英属维尔京群岛","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","斯里兰卡","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","意大利","0","0","-","-","-","0","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","新西兰","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","缅甸","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","葡萄牙","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","挪威","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","伊朗","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","洪都拉斯","1","1","-","-","-","-","0%","0","0%","0","-","29.3","-","-","-"
"2024-07-06(六)","googleplay","伊拉克","0","0","-","-","-","-","0%","0","0%","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","马耳他","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","关岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","希腊","-","0","0","0","0","0","0%","0","-","0","0","0","0","0","0"
"2024-07-06(六)","googleplay","关岛","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","卡塔尔","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","卡塔尔","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","白俄罗斯","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","阿塞拜疆","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","googleplay","摩洛哥","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","北马里亚纳群岛","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","爱尔兰","-","2","0","0","0","0","0%","0","-","0","0","65.49","0","0","0"
"2024-07-06(六)","googleplay","南非","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","比利时","-","0","-","-","-","0","0%","0","-","0","-","0","-","-","-"
"2024-07-06(六)","AppStore","土耳其","-","0","-","-","-","-","0%","0","-","0","-","0","-","-","-"
